"","newcode","venue","period","score.diff.cat","strength.cat","season","Date","gcode","combocode","p1","p2","p3","p4","p5","ID.1","ID.2","ID.3","ID.4","ID.5","POS.1","POS.2","POS.3","POS.4","POS.5","NAME.1","NAME.2","NAME.3","NAME.4","NAME.5","TOI","p1G","p1A","p1A2","p1A3","p1A4","p1A5","p2G","p2A","p2A1","p2A3","p2A4","p2A5","p3G","p3A","p3A1","p3A2","p3A4","p3A5","p4G","p4A","p4A1","p4A2","p4A3","p4A5","p5G","p5A","p5A1","p5A2","p5A3","p5A4","CF","CA","FF","FA","SF","SA","GF","GA","SCF","SCA","HSCF","HSCA","OZS","NZS","DZS","team","TCF","TCA","TFF","TFA","TGF","TGA","TSCF","TSCA","THSCF","THSCA"
"998","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",7.02314018902884e+32,"kellych80","bartkma88","mcquaad86",NA,NA,2396,241,3250,20000,20000,"LC","D","D",NA,NA,"CHRIS KELLY","MATT BARTKOWSKI","ADAM MCQUAID",NA,NA,0.866666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"999","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.01152578670157e+33,"campbgr83","bergepa85","seidede81",NA,NA,706,332,4469,20000,20000,"CL","C","D",NA,NA,"GREGORY CAMPBELL","PATRICE BERGERON","DENNIS SEIDENBERG",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1000","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.62020953742076e+29,"bergepa85","marchbr88","charazd77","trotmza90",NA,332,3073,782,5065,20000,"C","L","D","D",NA,"PATRICE BERGERON","BRAD MARCHAND","ZDENO CHARA","ZACH TROTMAN",NA,0.525,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1001","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.33472558725614e+33,"kellych80","spoonry92","mcquaad86",NA,NA,2396,4718,3250,20000,20000,"LC","CL","D",NA,NA,"CHRIS KELLY","RYAN SPOONER","ADAM MCQUAID",NA,NA,0.866666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1002","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",6.96690210202961e+29,"campbgr83","soderca85","charazd77","trotmza90",NA,706,4679,782,5065,20000,"CL","C","D","D",NA,"GREGORY CAMPBELL","CARL SODERBERG","ZDENO CHARA","ZACH TROTMAN",NA,0.425,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1003","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",6.33597994132726e+32,"bergepa85","marchbr88","charazd77",NA,NA,332,3073,782,20000,20000,"C","L","D",NA,NA,"PATRICE BERGERON","BRAD MARCHAND","ZDENO CHARA",NA,NA,0.525,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1004","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.56075733643273e+34,"campbgr83","trotmza90",NA,NA,NA,706,5065,20000,20000,20000,"CL","D",NA,NA,NA,"GREGORY CAMPBELL","ZACH TROTMAN",NA,NA,NA,0.425,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1005","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.09105786521199e+33,"campbgr83","soderca85","charazd77",NA,NA,706,4679,782,20000,20000,"CL","C","D",NA,NA,"GREGORY CAMPBELL","CARL SODERBERG","ZDENO CHARA",NA,NA,0.425,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1006","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.50409069237291e+34,"bergepa85","trotmza90",NA,NA,NA,332,5065,20000,20000,20000,"C","D",NA,NA,NA,"PATRICE BERGERON","ZACH TROTMAN",NA,NA,NA,0.525,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1007","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.60725476178962e+33,"spoonry92","smithre91","mcquaad86",NA,NA,4718,4652,3250,20000,20000,"CL","RL","D",NA,NA,"RYAN SPOONER","REILLY SMITH","ADAM MCQUAID",NA,NA,0.866666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1008","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.96831095460366e+34,"smithre91","mcquaad86",NA,NA,NA,4652,3250,20000,20000,20000,"RL","D",NA,NA,NA,"REILLY SMITH","ADAM MCQUAID",NA,NA,NA,0.866666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1009","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.1156097197592e+33,"kellych80","smithre91","bartkma88",NA,NA,2396,4652,241,20000,20000,"LC","RL","D",NA,NA,"CHRIS KELLY","REILLY SMITH","MATT BARTKOWSKI",NA,NA,0.866666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1010","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.38375560448411e+34,"campbgr83","pastrda96",NA,NA,NA,706,3783,20000,20000,20000,"CL","RL",NA,NA,NA,"GREGORY CAMPBELL","DAVID PASTRNAK",NA,NA,NA,0.425,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1011","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.95897810391295e+29,"marchbr88","erikslo85","charazd77","trotmza90",NA,3073,1344,782,5065,20000,"L","RL","D","D",NA,"BRAD MARCHAND","LOUI ERIKSSON","ZDENO CHARA","ZACH TROTMAN",NA,0.525,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1012","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.23940665089007e+33,"bergepa85","erikslo85","trotmza90",NA,NA,332,1344,5065,20000,20000,"C","RL","D",NA,NA,"PATRICE BERGERON","LOUI ERIKSSON","ZACH TROTMAN",NA,NA,0.525,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1013","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.17855584868812e+33,"spoonry92","bartkma88","mcquaad86",NA,NA,4718,241,3250,20000,20000,"CL","D","D",NA,NA,"RYAN SPOONER","MATT BARTKOWSKI","ADAM MCQUAID",NA,NA,0.866666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1014","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.37522739505786e+34,"marchbr88","erikslo85",NA,NA,NA,3073,1344,20000,20000,20000,"L","RL",NA,NA,NA,"BRAD MARCHAND","LOUI ERIKSSON",NA,NA,NA,0.525,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1015","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.24763835420048e+33,"soderca85","bergepa85","seidede81",NA,NA,4679,332,4469,20000,20000,"C","C","D",NA,NA,"CARL SODERBERG","PATRICE BERGERON","DENNIS SEIDENBERG",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1016","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.47339467494433e+33,"soderca85","seidede81","krugxto91",NA,NA,4679,4469,2594,20000,20000,"C","D","D",NA,NA,"CARL SODERBERG","DENNIS SEIDENBERG","TOREY KRUG",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1017","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",2.50823774149087e+28,"bergepa85","erikslo85","charazd77","trotmza90",NA,332,1344,782,5065,20000,"C","RL","D","D",NA,"PATRICE BERGERON","LOUI ERIKSSON","ZDENO CHARA","ZACH TROTMAN",NA,0.525,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1018","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.30787126258805e+33,"kellych80","smithre91","mcquaad86",NA,NA,2396,4652,3250,20000,20000,"LC","RL","D",NA,NA,"CHRIS KELLY","REILLY SMITH","ADAM MCQUAID",NA,NA,0.866666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1019","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.81364522225647e+29,"kellych80","spoonry92","smithre91","bartkma88","mcquaad86",2396,4718,4652,241,3250,"LC","CL","RL","D","D","CHRIS KELLY","RYAN SPOONER","REILLY SMITH","MATT BARTKOWSKI","ADAM MCQUAID",0.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1020","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.15435370416843e+33,"campbgr83","soderca85","krugxto91",NA,NA,706,4679,2594,20000,20000,"CL","C","D",NA,NA,"GREGORY CAMPBELL","CARL SODERBERG","TOREY KRUG",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1021","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.51348312170108e+34,"soderca85","charazd77",NA,NA,NA,4679,782,20000,20000,20000,"C","D",NA,NA,NA,"CARL SODERBERG","ZDENO CHARA",NA,NA,NA,0.425,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1022","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.27565751350199e+28,"campbgr83","bergepa85","seidede81","krugxto91",NA,706,332,4469,2594,20000,"CL","C","D","D",NA,"GREGORY CAMPBELL","PATRICE BERGERON","DENNIS SEIDENBERG","TOREY KRUG",NA,0.4,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1023","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",4.03591089903347e+29,"campbgr83","soderca85","bergepa85","seidede81",NA,706,4679,332,4469,20000,"CL","C","C","D",NA,"GREGORY CAMPBELL","CARL SODERBERG","PATRICE BERGERON","DENNIS SEIDENBERG",NA,0.4,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1024","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.07938395721977e+33,"campbgr83","seidede81","krugxto91",NA,NA,706,4469,2594,20000,20000,"CL","D","D",NA,NA,"GREGORY CAMPBELL","DENNIS SEIDENBERG","TOREY KRUG",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1025","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.15686067334791e+34,"bergepa85","erikslo85",NA,NA,NA,332,1344,20000,20000,20000,"C","RL",NA,NA,NA,"PATRICE BERGERON","LOUI ERIKSSON",NA,NA,NA,0.525,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1026","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.78706516561085e+34,"kellych80","smithre91",NA,NA,NA,2396,4652,20000,20000,20000,"LC","RL",NA,NA,NA,"CHRIS KELLY","REILLY SMITH",NA,NA,NA,0.866666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1027","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.31376862177576e+34,"marchbr88","charazd77",NA,NA,NA,3073,782,20000,20000,20000,"L","D",NA,NA,NA,"BRAD MARCHAND","ZDENO CHARA",NA,NA,NA,0.525,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1028","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.790033337198e+34,"seidede81","krugxto91",NA,NA,NA,4469,2594,20000,20000,20000,"D","D",NA,NA,NA,"DENNIS SEIDENBERG","TOREY KRUG",NA,NA,NA,0.4,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1029","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.98336773524271e+34,"spoonry92","mcquaad86",NA,NA,NA,4718,3250,20000,20000,20000,"CL","D",NA,NA,NA,"RYAN SPOONER","ADAM MCQUAID",NA,NA,NA,0.866666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1030","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",6.27928951201807e+34,"soderca85","seidede81",NA,NA,NA,4679,4469,20000,20000,20000,"C","D",NA,NA,NA,"CARL SODERBERG","DENNIS SEIDENBERG",NA,NA,NA,0.4,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1031","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.47243190604344e+34,"campbgr83","seidede81",NA,NA,NA,706,4469,20000,20000,20000,"CL","D",NA,NA,NA,"GREGORY CAMPBELL","DENNIS SEIDENBERG",NA,NA,NA,0.4,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1032","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.25290475529022e+33,"erikslo85","charazd77","trotmza90",NA,NA,1344,782,5065,20000,20000,"RL","D","D",NA,NA,"LOUI ERIKSSON","ZDENO CHARA","ZACH TROTMAN",NA,NA,0.525,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1033","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.60371067818998e+30,"kellych80","spoonry92","smithre91","mcquaad86",NA,2396,4718,4652,3250,20000,"LC","CL","RL","D",NA,"CHRIS KELLY","RYAN SPOONER","REILLY SMITH","ADAM MCQUAID",NA,0.866666666666667,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1034","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.43432855847453e+34,"smithre91","bartkma88",NA,NA,NA,4652,241,20000,20000,20000,"RL","D",NA,NA,NA,"REILLY SMITH","MATT BARTKOWSKI",NA,NA,NA,0.866666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1035","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.27003938312485e+33,"spoonry92","smithre91","bartkma88",NA,NA,4718,4652,241,20000,20000,"CL","RL","D",NA,NA,"RYAN SPOONER","REILLY SMITH","MATT BARTKOWSKI",NA,NA,0.866666666666667,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1036","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",6.19914175054e+34,"pastrda96","trotmza90",NA,NA,NA,3783,5065,20000,20000,20000,"RL","D",NA,NA,NA,"DAVID PASTRNAK","ZACH TROTMAN",NA,NA,NA,0.425,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1037","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.30989931326047e+33,"bergepa85","marchbr88","trotmza90",NA,NA,332,3073,5065,20000,20000,"C","L","D",NA,NA,"PATRICE BERGERON","BRAD MARCHAND","ZACH TROTMAN",NA,NA,0.525,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1038","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.27735767906621e+33,"campbgr83","soderca85","seidede81",NA,NA,706,4679,4469,20000,20000,"CL","C","D",NA,NA,"GREGORY CAMPBELL","CARL SODERBERG","DENNIS SEIDENBERG",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1039","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.26168243512594e+34,"campbgr83","krugxto91",NA,NA,NA,706,2594,20000,20000,20000,"CL","D",NA,NA,NA,"GREGORY CAMPBELL","TOREY KRUG",NA,NA,NA,0.4,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1040","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.08296172438184e+33,"campbgr83","soderca85","bergepa85",NA,NA,706,4679,332,20000,20000,"CL","C","C",NA,NA,"GREGORY CAMPBELL","CARL SODERBERG","PATRICE BERGERON",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1041","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.45835950003776e+33,"campbgr83","soderca85","trotmza90",NA,NA,706,4679,5065,20000,20000,"CL","C","D",NA,NA,"GREGORY CAMPBELL","CARL SODERBERG","ZACH TROTMAN",NA,NA,0.425,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1042","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",5.39290832571463e+34,"pastrda96","charazd77",NA,NA,NA,3783,782,20000,20000,20000,"RL","D",NA,NA,NA,"DAVID PASTRNAK","ZDENO CHARA",NA,NA,NA,0.425,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1043","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",6.6369477756158e+28,"campbgr83","soderca85","bergepa85","krugxto91",NA,706,4679,332,2594,20000,"CL","C","C","D",NA,"GREGORY CAMPBELL","CARL SODERBERG","PATRICE BERGERON","TOREY KRUG",NA,0.4,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1044","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",6.02286414609849e+34,"marchbr88","trotmza90",NA,NA,NA,3073,5065,20000,20000,20000,"L","D",NA,NA,NA,"BRAD MARCHAND","ZACH TROTMAN",NA,NA,NA,0.525,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
"1045","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",1.13710667287449e+33,"soderca85","bergepa85","krugxto91",NA,NA,4679,332,2594,20000,20000,"C","C","D",NA,NA,"CARL SODERBERG","PATRICE BERGERON","TOREY KRUG",NA,NA,0.4,0,0,0,0,NA,NA,0,0,0,0,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,"BOS",3,3,2,3,0,0,2,0,1,0
"1046","20142015.21201","away",2,6,"5v5","20142015","2015-04-08","21201",6.34084337504297e+34,"spoonry92","smithre91",NA,NA,NA,4718,4652,20000,20000,20000,"CL","RL",NA,NA,NA,"RYAN SPOONER","REILLY SMITH",NA,NA,NA,0.866666666666667,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,1,0,0,0,2,0,1,0,0,1,0,"BOS",3,3,2,3,0,0,2,0,1,0
